cod_semestre;cod_facultad;cod_escuela;cod_plan;cod_asignatura;cod_alumno;val_calific_final
20202;20;1;2014  ;2010805 ;17200007;17
20202;20;1;2014  ;2010805 ;17200183;16
20202;20;1;2014  ;2010805 ;17200219;15
20202;20;1;2014  ;2010805 ;17200246;16
20202;20;1;2014  ;2010805 ;17200152;16
20202;20;1;2014  ;2010805 ;17200166;17
20202;20;1;2014  ;2010805 ;17200014;17
20202;20;1;2014  ;2010805 ;14200087;17
20202;20;1;2014  ;2010805 ;17200055;16
20202;20;1;2014  ;2010805 ;17200130;16
20202;20;1;2014  ;2010805 ;17200206;16
20202;20;1;2014  ;2010805 ;17200215;16
20202;20;1;2014  ;2010805 ;17200214;15
20202;20;1;2014  ;2010805 ;17200190;16
20202;20;1;2014  ;2010805 ;17200233;16
20202;20;1;2014  ;2010805 ;17200061;16
20202;20;1;2014  ;2010805 ;17200139;16
20202;20;1;2014  ;2010805 ;17200146;16
20202;20;1;2014  ;2010805 ;16200183;16
20202;20;1;2014  ;2010805 ;16200129;16
20202;20;1;2014  ;2010805 ;16200134;16
20202;20;1;2014  ;2010805 ;17200191;16
20202;20;1;2014  ;2010805 ;17200193;16
20202;20;1;2014  ;2010805 ;17200235;15
20202;20;1;2014  ;2010805 ;17200184;16
20202;20;1;2014  ;2010805 ;17200185;15
20202;20;1;2014  ;2010805 ;17200167;15
20202;20;1;2014  ;2010805 ;17200168;16
20202;20;1;2014  ;2010805 ;17200197;15
20202;20;1;2014  ;2010805 ;17200238;15
20202;20;1;2014  ;2010805 ;16200174;14
20202;20;1;2014  ;2010805 ;17200231;16
20202;20;1;2014  ;2010805 ;14200148;8
20202;20;1;2014  ;2010805 ;17200030;16
20202;20;1;2014  ;2010805 ;15200034;14
20202;20;1;2014  ;2010805 ;17200244;15
20202;20;1;2014  ;2010805 ;16200115;13
20202;20;1;2014  ;2010805 ;17200031;16
20202;20;1;2014  ;2010805 ;17200171;16
20202;20;1;2014  ;2010805 ;17200035;16
20202;20;1;2014  ;2010805 ;17200173;16
20202;20;1;2014  ;2010805 ;17200250;15
20202;20;1;2014  ;2010805 ;17200011;15
20202;20;1;2014  ;2010805 ;17200127;16
20202;20;1;2014  ;2010805 ;17200150;15
20202;20;1;2014  ;2010805 ;17200153;16
20202;20;1;2014  ;2010805 ;17200158;16
20202;20;1;2014  ;2010805 ;17200161;16
20202;20;1;2014  ;2010805 ;17200018;17
20202;20;1;2014  ;2010805 ;17200002;16
20202;20;1;2014  ;2010805 ;17200004;15
20202;20;1;2014  ;2010805 ;17200218;16
20202;20;1;2014  ;2010805 ;16200133;15
20202;20;1;2014  ;2010805 ;17200070;14
20202;20;1;2014  ;2010805 ;17200155;16
20202;20;1;2014  ;2010805 ;16200148;14
20202;20;1;2014  ;2010805 ;17200186;16
20202;20;1;2014  ;2010805 ;15200131;14
20202;20;1;2014  ;2010805 ;14200137;12
20202;20;1;2014  ;2010805 ;17200020;15
20202;20;1;2014  ;2010805 ;17200040;14
20202;20;1;2014  ;2010805 ;17200131;16
20202;20;1;2014  ;2010805 ;17200046;16
20202;20;1;2014  ;2010805 ;17200207;17
20202;20;1;2014  ;2010805 ;17200209;15
20202;20;1;2014  ;2010805 ;17200216;17
20202;20;1;2014  ;2010805 ;17200049;15
20202;20;1;2014  ;2010805 ;17200140;15
20202;20;1;2014  ;2010805 ;17200141;15
20202;20;1;2014  ;2010805 ;17200143;15
20202;20;1;2014  ;2010805 ;17200147;14
20202;20;1;2014  ;2010805 ;16200164;13
20202;20;1;2014  ;2010805 ;14200040;15
20202;20;1;2014  ;2010805 ;17200133;15
20202;20;1;2014  ;2010805 ;17200134;14
20202;20;1;2014  ;2010805 ;16200177;14
20202;20;1;2014  ;2010805 ;17200050;15
20202;20;1;2014  ;2010805 ;17200052;16
20202;20;1;2014  ;2010806 ;17200213;13
20202;20;1;2014  ;2010806 ;17200191;16
20202;20;1;2014  ;2010806 ;17200073;16
20202;20;1;2014  ;2010806 ;17200193;16
20202;20;1;2014  ;2010806 ;17200194;16
20202;20;1;2014  ;2010806 ;17200195;13
20202;20;1;2014  ;2010806 ;17200234;15
20202;20;1;2014  ;2010806 ;17200184;16
20202;20;1;2014  ;2010806 ;17200220;16
20202;20;1;2014  ;2010806 ;17200064;15
20202;20;1;2014  ;2010806 ;17200066;16
20202;20;1;2014  ;2010806 ;17200168;15
20202;20;1;2014  ;2010806 ;17200221;16
20202;20;1;2014  ;2010806 ;17200222;18
20202;20;1;2014  ;2010806 ;17200225;16
20202;20;1;2014  ;2010806 ;17200228;16
20202;20;1;2014  ;2010806 ;17200229;15
20202;20;1;2014  ;2010806 ;17200204;13
20202;20;1;2014  ;2010806 ;17200232;16
20202;20;1;2014  ;2010806 ;17200227;16
20202;20;1;2014  ;2010806 ;17200029;16
20202;20;1;2014  ;2010806 ;17200030;16
20202;20;1;2014  ;2010806 ;17200032;15
20202;20;1;2014  ;2010806 ;17200035;16
20202;20;1;2014  ;2010806 ;14200013;8
20202;20;1;2014  ;2010806 ;17200250;16
20202;20;1;2014  ;2010806 ;17200009;13
20202;20;1;2014  ;2010806 ;17200127;16
20202;20;1;2014  ;2010806 ;17200149;16
20202;20;1;2014  ;2010806 ;17200150;18
20202;20;1;2014  ;2010806 ;17200154;16
20202;20;1;2014  ;2010806 ;17200156;16
20202;20;1;2014  ;2010806 ;17200017;18
20202;20;1;2014  ;2010806 ;17200018;16
20202;20;1;2014  ;2010806 ;17200178;16
20202;20;1;2014  ;2010806 ;17200007;15
20202;20;1;2014  ;2010806 ;17200002;16
20202;20;1;2014  ;2010806 ;17200005;16
20202;20;1;2014  ;2010806 ;17200211;16
20202;20;1;2014  ;2010806 ;17200246;16
20202;20;1;2014  ;2010806 ;17200155;18
20202;20;1;2014  ;2010806 ;17200166;15
20202;20;1;2014  ;2010806 ;17200245;13
20202;20;1;2014  ;2010806 ;17200014;15
20202;20;1;2014  ;2010806 ;17200021;16
20202;20;1;2014  ;2010806 ;17200053;16
20202;20;1;2014  ;2010806 ;17200040;16
20202;20;1;2014  ;2010806 ;17200131;16
20202;20;1;2014  ;2010806 ;17200046;16
20202;20;1;2014  ;2010806 ;17200207;16
20202;20;1;2014  ;2010806 ;17200215;16
20202;20;1;2014  ;2010806 ;17200140;16
20202;20;1;2014  ;2010806 ;17200143;16
20202;20;1;2014  ;2010806 ;17200133;16
20202;20;1;2014  ;2010806 ;17200050;18
20202;20;1;2014  ;2010806 ;17200185;15
20202;20;1;2014  ;2010806 ;17200010;16
20202;20;1;2014  ;2010806 ;17200203;14
20202;20;1;2014  ;2010806 ;17200170;13
20202;20;1;2014  ;2010806 ;14200019;15
20202;20;1;2014  ;2010806 ;14200009;14
20202;20;1;2014  ;2010806 ;16200181;15
20202;20;1;2014  ;2010806 ;16200184;16
20202;20;1;2014  ;2010806 ;15200022;15
20202;20;1;2014  ;2010806 ;16200100;14
20202;20;1;2014  ;2010806 ;15200033;16
20202;20;1;2014  ;2010806 ;14200122;12
20202;20;1;2014  ;2010806 ;14200111;16
20202;20;1;2014  ;2010806 ;17200026;15
20202;20;1;2014  ;2010806 ;16200006;15
20202;20;1;2014  ;2010806 ;17200125;16
20202;20;1;2014  ;2010806 ;17200037;15
20202;20;1;2014  ;2010806 ;17200183;15
20202;20;1;2014  ;2010806 ;17200003;16
20202;20;1;2014  ;2010806 ;17200070;16
20202;20;1;2014  ;2010806 ;16200187;16
20202;20;1;2014  ;2010806 ;17200058;16
20202;20;1;2014  ;2010806 ;15200169;15
20202;20;1;2014  ;2010806 ;17200209;13
20202;20;1;2014  ;2010806 ;17200049;15
20202;20;1;2014  ;2010806 ;17200061;16
20202;20;1;2014  ;2010806 ;17200141;15
20202;20;1;2014  ;2010806 ;16200129;14
20202;20;1;2014  ;2010806 ;15200128;16
20202;20;1;2014  ;2010806 ;16200134;15
20202;20;1;2014  ;2010807 ;17200034;14
20202;20;1;2014  ;2010807 ;15200190;15
20202;20;1;2014  ;2010807 ;17200250;14
20202;20;1;2014  ;2010807 ;17200125;14
20202;20;1;2014  ;2010807 ;17200156;14
20202;20;1;2014  ;2010807 ;17200158;14
20202;20;1;2014  ;2010807 ;16200035;15
20202;20;1;2014  ;2010807 ;16200050;15
20202;20;1;2014  ;2010807 ;17200057;15
20202;20;1;2014  ;2010807 ;17200058;14
20202;20;1;2014  ;2010807 ;17200209;15
20202;20;1;2014  ;2010807 ;17200216;16
20202;20;1;2014  ;2010807 ;17200190;13
20202;20;1;2014  ;2010807 ;17200063;15
20202;20;1;2014  ;2010807 ;17200064;17
20202;20;1;2014  ;2010807 ;17200229;17
20202;20;1;2014  ;2010807 ;17200230;14
20202;20;1;2014  ;2010807 ;17200200;14
20202;20;1;2014  ;2010807 ;15200057;14
20202;20;1;2014  ;2010807 ;17200232;16
20202;20;1;2014  ;2010807 ;14200070;15
20202;20;1;2014  ;2010807 ;16200116;16
20202;20;1;2014  ;2010807 ;15200142;15
20202;20;1;2014  ;2010807 ;17200126;14
20202;20;1;2014  ;2010807 ;17200174;16
20202;20;1;2014  ;2010807 ;17200007;17
20202;20;1;2014  ;2010807 ;17200211;15
20202;20;1;2014  ;2010807 ;17200218;15
20202;20;1;2014  ;2010807 ;17200246;16
20202;20;1;2014  ;2010807 ;17200152;16
20202;20;1;2014  ;2010807 ;17200014;17
20202;20;1;2014  ;2010807 ;17200055;15
20202;20;1;2014  ;2010807 ;17200233;15
20202;20;1;2014  ;2010807 ;17200061;16
20202;20;1;2014  ;2010807 ;16200043;16
20202;20;1;2014  ;2010807 ;16200137;18
20202;20;1;2014  ;2010807 ;16200138;17
20202;20;1;2014  ;2010807 ;17200189;14
20202;20;1;2014  ;2010807 ;17200235;14
20202;20;1;2014  ;2010807 ;17200203;14
20202;20;1;2014  ;2010807 ;17200170;13
20202;20;1;2014  ;2010807 ;17200029;15
20202;20;1;2014  ;2010807 ;17200023;15
20202;20;1;2014  ;2010807 ;17200031;15
20202;20;1;2014  ;2010807 ;17200249;15
20202;20;1;2014  ;2010807 ;17200068;13
20202;20;1;2014  ;2010807 ;17200153;16
20202;20;1;2014  ;2010807 ;17200157;14
20202;20;1;2014  ;2010807 ;17200161;15
20202;20;1;2014  ;2010807 ;17200037;15
20202;20;1;2014  ;2010807 ;17200181;14
20202;20;1;2014  ;2010807 ;15200132;14
20202;20;1;2014  ;2010807 ;17200070;14
20202;20;1;2014  ;2010807 ;17200186;15
20202;20;1;2014  ;2010807 ;15200129;13
20202;20;1;2014  ;2010807 ;16200111;14
20202;20;1;2014  ;2010807 ;17200129;17
20202;20;1;2014  ;2010807 ;17200206;15
20202;20;1;2014  ;2010807 ;17200049;16
20202;20;1;2014  ;2010807 ;17200139;15
20202;20;1;2014  ;2010807 ;17200144;16
20202;20;1;2014  ;2010807 ;15200193;16
20202;20;1;2014  ;2010807 ;17200193;17
20202;20;1;2014  ;2010807 ;17200185;17
20202;20;1;2014  ;2010807 ;15200034;15
20202;20;1;2014  ;2010807 ;17200026;17
20202;20;1;2014  ;2010807 ;17200149;15
20202;20;1;2014  ;2010807 ;17200154;15
20202;20;1;2014  ;2010807 ;17200016;15
20202;20;1;2014  ;2010807 ;17200140;17
20202;20;1;2014  ;2010807 ;16200041;15
20202;20;1;2014  ;2010807 ;17200133;17
20202;20;1;2014  ;2010807 ;17200191;17
20202;20;1;2014  ;2010807 ;17200194;17
20202;20;1;2014  ;2010807 ;17200172;17
20202;20;1;2014  ;2010807 ;17200184;17
20202;20;1;2014  ;2010807 ;17200010;17
20202;20;1;2014  ;2010807 ;17200030;17
20202;20;1;2014  ;2010807 ;17200035;16
20202;20;1;2014  ;2010807 ;17200009;16
20202;20;1;2014  ;2010807 ;17200127;18
20202;20;1;2014  ;2010807 ;17200018;18
20202;20;1;2014  ;2010807 ;17200002;17
20202;20;1;2014  ;2010807 ;17200015;17
20202;20;1;2014  ;2010807 ;17200020;17
20202;20;1;2014  ;2010807 ;17200053;16
20202;20;1;2014  ;2010807 ;17200040;17
20202;20;1;2014  ;2010807 ;16200020;16
20202;20;1;2014  ;2010807 ;17200131;16
20202;20;1;2014  ;2010807 ;17200046;17
20202;20;1;2014  ;2010807 ;17200210;17
20202;20;1;2014  ;2010807 ;17200215;17
20202;20;1;2014  ;2010807 ;17200141;16
20202;20;1;2014  ;2010807 ;17200143;17
20202;20;1;2014  ;2010807 ;17200147;16
20202;20;1;2014  ;2010807 ;17200050;17
20202;20;1;2014  ;2010807 ;17200052;17
20202;20;1;2014  ;2010901 ;14200103;16
20202;20;1;2014  ;2010901 ;15200107;17
20202;20;1;2014  ;2010901 ;15200174;16
20202;20;1;2014  ;2010901 ;16200124;18
20202;20;1;2014  ;2010901 ;15200179;2
20202;20;1;2014  ;2010901 ;16200112;14
20202;20;1;2014  ;2010901 ;16200117;16
20202;20;1;2014  ;2010901 ;15200153;0
20202;20;1;2014  ;2010901 ;16200157;16
20202;20;1;2014  ;2010901 ;14200092;16
20202;20;1;2014  ;2010901 ;15200016;17
20202;20;1;2014  ;2010901 ;15200054;18
20202;20;1;2014  ;2010901 ;16200038;18
20202;20;1;2014  ;2010901 ;15200012;14
20202;20;1;2014  ;2010901 ;14200063;9
20202;20;1;2014  ;2010901 ;16200100;16
20202;20;1;2014  ;2010901 ;15200106;14
20202;20;1;2014  ;2010901 ;16200116;16
20202;20;1;2014  ;2010901 ;17200127;9
20202;20;1;2014  ;2010901 ;16200034;16
20202;20;1;2014  ;2010901 ;17200002;15
20202;20;1;2014  ;2010901 ;16200171;9
20202;20;1;2014  ;2010901 ;16200147;14
20202;20;1;2014  ;2010901 ;16200104;16
20202;20;1;2014  ;2010901 ;16200022;9
20202;20;1;2014  ;2010901 ;15200005;15
20202;20;1;2014  ;2010901 ;16200138;16
20202;20;1;2014  ;2010901 ;14200134;3
20202;20;1;2014  ;2010901 ;14200160;14
20202;20;1;2014  ;2010901 ;14200024;15
20202;20;1;2014  ;2010901 ;14200064;15
20202;20;1;2014  ;2010901 ;14200146;13
20202;20;1;2014  ;2010901 ;14200080;14
20202;20;1;2014  ;2010901 ;16200005;16
20202;20;1;2014  ;2010901 ;16200142;14
20202;20;1;2014  ;2010901 ;16200155;17
20202;20;1;2014  ;2010901 ;16200052;14
20202;20;1;2014  ;2010901 ;16200029;15
20202;20;1;2014  ;2010901 ;16200030;12
20202;20;1;2014  ;2010901 ;15200149;16
20202;20;1;2014  ;2010901 ;16200010;15
20202;20;1;2014  ;2010901 ;16200051;14
20202;20;1;2014  ;2010901 ;16200027;14
20202;20;1;2014  ;2010901 ;16200108;13
20202;20;1;2014  ;2010901 ;16200040;16
20202;20;1;2014  ;2010901 ;15200007;15
20202;20;1;2014  ;2010901 ;16200141;16
20202;20;1;2014  ;2010901 ;16200152;16
20202;20;1;2014  ;2010901 ;17200209;17
20202;20;1;2014  ;2010901 ;16200195;15
20202;20;1;2014  ;2010901 ;16200153;14
20202;20;1;2014  ;2010901 ;15200041;14
20202;20;1;2014  ;2010901 ;16200025;15
20202;20;1;2014  ;2010901 ;15200195;15
20202;20;1;2014  ;2010902 ;16200191;14
20202;20;1;2014  ;2010902 ;16200126;14
20202;20;1;2014  ;2010902 ;15200146;16
20202;20;1;2014  ;2010902 ;15200190;16
20202;20;1;2014  ;2010902 ;16200047;16
20202;20;1;2014  ;2010902 ;16200033;17
20202;20;1;2014  ;2010902 ;16200201;16
20202;20;1;2014  ;2010902 ;16200133;17
20202;20;1;2014  ;2010902 ;16200173;14
20202;20;1;2014  ;2010902 ;16200135;17
20202;20;1;2014  ;2010902 ;15200167;16
20202;20;1;2014  ;2010902 ;16200111;14
20202;20;1;2014  ;2010902 ;16200141;16
20202;20;1;2014  ;2010902 ;14200162;14
20202;20;1;2014  ;2010902 ;16200112;16
20202;20;1;2014  ;2010902 ;15200111;16
20202;20;1;2014  ;2010902 ;16200032;13
20202;20;1;2014  ;2010902 ;16200049;17
20202;20;1;2014  ;2010902 ;15200047;16
20202;20;1;2014  ;2010902 ;15200133;16
20202;20;1;2014  ;2010902 ;16200035;17
20202;20;1;2014  ;2010902 ;16200198;15
20202;20;1;2014  ;2010902 ;16200186;15
20202;20;1;2014  ;2010902 ;15200102;16
20202;20;1;2014  ;2010902 ;14200085;13
20202;20;1;2014  ;2010902 ;15200121;15
20202;20;1;2014  ;2010902 ;14200086;3
20202;20;1;2014  ;2010902 ;14200114;16
20202;20;1;2014  ;2010902 ;16200026;17
20202;20;1;2014  ;2010902 ;15200056;16
20202;20;1;2014  ;2010902 ;16200131;17
20202;20;1;2014  ;2010903 ;17200073;17
20202;20;1;2014  ;2010903 ;17200195;16
20202;20;1;2014  ;2010903 ;17200234;18
20202;20;1;2014  ;2010903 ;17200220;18
20202;20;1;2014  ;2010903 ;15200048;16
20202;20;1;2014  ;2010903 ;17200221;17
20202;20;1;2014  ;2010903 ;17200222;18
20202;20;1;2014  ;2010903 ;17200225;17
20202;20;1;2014  ;2010903 ;17200228;17
20202;20;1;2014  ;2010903 ;16200158;17
20202;20;1;2014  ;2010903 ;16200160;19
20202;20;1;2014  ;2010903 ;17200227;17
20202;20;1;2014  ;2010903 ;16200191;16
20202;20;1;2014  ;2010903 ;16200119;16
20202;20;1;2014  ;2010903 ;15200109;16
20202;20;1;2014  ;2010903 ;16200124;17
20202;20;1;2014  ;2010903 ;17200044;19
20202;20;1;2014  ;2010903 ;15200106;16
20202;20;1;2014  ;2010903 ;16200112;17
20202;20;1;2014  ;2010903 ;15200111;16
20202;20;1;2014  ;2010903 ;14200013;18
20202;20;1;2014  ;2010903 ;14200014;17
20202;20;1;2014  ;2010903 ;16200117;17
20202;20;1;2014  ;2010903 ;15200146;17
20202;20;1;2014  ;2010903 ;15200149;16
20202;20;1;2014  ;2010903 ;16200153;17
20202;20;1;2014  ;2010903 ;16200154;17
20202;20;1;2014  ;2010903 ;16200014;17
20202;20;1;2014  ;2010903 ;17200150;18
20202;20;1;2014  ;2010903 ;16200047;16
20202;20;1;2014  ;2010903 ;17200017;19
20202;20;1;2014  ;2010903 ;16200201;17
20202;20;1;2014  ;2010903 ;15200114;16
20202;20;1;2014  ;2010903 ;16200133;17
20202;20;1;2014  ;2010903 ;17200155;18
20202;20;1;2014  ;2010903 ;17200166;17
20202;20;1;2014  ;2010903 ;16200148;18
20202;20;1;2014  ;2010903 ;16200198;17
20202;20;1;2014  ;2010903 ;16200173;17
20202;20;1;2014  ;2010903 ;17200245;17
20202;20;1;2014  ;2010903 ;15200131;18
20202;20;1;2014  ;2010903 ;15200121;17
20202;20;1;2014  ;2010903 ;14200086;16
20202;20;1;2014  ;2010903 ;17200021;17
20202;20;1;2014  ;2010903 ;16200104;16
20202;20;1;2014  ;2010903 ;15200167;16
20202;20;1;2014  ;2010903 ;16200025;18
20202;20;1;2014  ;2010903 ;15200016;17
20202;20;1;2014  ;2010903 ;16200040;18
20202;20;1;2014  ;2010903 ;14200164;17
20202;20;1;2014  ;2010903 ;16200131;17
20202;20;1;2014  ;2010903 ;16200140;17
20202;20;1;2014  ;2010903 ;16200141;16
20202;20;1;2014  ;2010903 ;17200213;17
20202;20;1;2014  ;2010903 ;16200142;17
20202;20;1;2014  ;2010903 ;17200066;17
20202;20;1;2014  ;2010903 ;14200161;17
20202;20;1;2014  ;2010903 ;17200204;17
20202;20;1;2014  ;2010903 ;14200162;17
20202;20;1;2014  ;2010903 ;14200159;17
20202;20;1;2014  ;2010903 ;14200035;17
20202;20;1;2014  ;2010903 ;16200181;17
20202;20;1;2014  ;2010903 ;14200073;17
20202;20;1;2014  ;2010903 ;16200184;17
20202;20;1;2014  ;2010903 ;14200148;15
20202;20;1;2014  ;2010903 ;14200178;17
20202;20;1;2014  ;2010903 ;14200030;0
20202;20;1;2014  ;2010903 ;16200100;17
20202;20;1;2014  ;2010903 ;16200126;17
20202;20;1;2014  ;2010903 ;15200097;17
20202;20;1;2014  ;2010903 ;15200101;17
20202;20;1;2014  ;2010903 ;17200027;17
20202;20;1;2014  ;2010903 ;17200032;17
20202;20;1;2014  ;2010903 ;16200001;17
20202;20;1;2014  ;2010903 ;16200006;17
20202;20;1;2014  ;2010903 ;14200028;0
20202;20;1;2014  ;2010903 ;16200048;17
20202;20;1;2014  ;2010903 ;17200012;17
20202;20;1;2014  ;2010903 ;17200178;17
20202;20;1;2014  ;2010903 ;17200006;15
20202;20;1;2014  ;2010903 ;17200003;17
20202;20;1;2014  ;2010903 ;16200150;17
20202;20;1;2014  ;2010903 ;16200187;17
20202;20;1;2014  ;2010903 ;16200005;17
20202;20;1;2014  ;2010903 ;15200175;17
20202;20;1;2014  ;2010903 ;17200169;18
20202;20;1;2014  ;2010903 ;16200182;17
20202;20;1;2014  ;2010903 ;16200129;18
20202;20;1;2014  ;2010903 ;15200060;17
20202;20;1;2014  ;2010904 ;14200020;15
20202;20;1;2014  ;2010904 ;14200159;14
20202;20;1;2014  ;2010904 ;14200082;14
20202;20;1;2014  ;2010904 ;14200069;13
20202;20;1;2014  ;2010904 ;14200073;14
20202;20;1;2014  ;2010904 ;16200192;14
20202;20;1;2014  ;2010904 ;16200119;12
20202;20;1;2014  ;2010904 ;16200124;15
20202;20;1;2014  ;2010904 ;14200030;0
20202;20;1;2014  ;2010904 ;15200106;14
20202;20;1;2014  ;2010904 ;15200027;15
20202;20;1;2014  ;2010904 ;16200117;16
20202;20;1;2014  ;2010904 ;15200146;15
20202;20;1;2014  ;2010904 ;15200149;15
20202;20;1;2014  ;2010904 ;15200151;16
20202;20;1;2014  ;2010904 ;16200153;13
20202;20;1;2014  ;2010904 ;14200028;13
20202;20;1;2014  ;2010904 ;16200047;14
20202;20;1;2014  ;2010904 ;16200048;12
20202;20;1;2014  ;2010904 ;16200152;13
20202;20;1;2014  ;2010904 ;15200046;13
20202;20;1;2014  ;2010904 ;16200198;15
20202;20;1;2014  ;2010904 ;16200135;13
20202;20;1;2014  ;2010904 ;15200158;14
20202;20;1;2014  ;2010904 ;15200102;14
20202;20;1;2014  ;2010904 ;16200157;15
20202;20;1;2014  ;2010904 ;16200036;14
20202;20;1;2014  ;2010904 ;16200041;13
20202;20;1;2014  ;2010904 ;15200005;14
20202;20;1;2014  ;2010904 ;15200004;13
20202;20;1;2014  ;2010904 ;14200164;14
20202;20;1;2014  ;2010904 ;15200061;16
20202;20;1;2014  ;2010905 ;17200213;15
20202;20;1;2014  ;2010905 ;17200073;16
20202;20;1;2014  ;2010905 ;17200193;16
20202;20;1;2014  ;2010905 ;17200066;15
20202;20;1;2014  ;2010905 ;17200010;15
20202;20;1;2014  ;2010905 ;17200204;15
20202;20;1;2014  ;2010905 ;16200181;16
20202;20;1;2014  ;2010905 ;14200082;13
20202;20;1;2014  ;2010905 ;16200184;16
20202;20;1;2014  ;2010905 ;16200191;15
20202;20;1;2014  ;2010905 ;16200194;16
20202;20;1;2014  ;2010905 ;17200029;16
20202;20;1;2014  ;2010905 ;16200100;15
20202;20;1;2014  ;2010905 ;17200044;15
20202;20;1;2014  ;2010905 ;15200101;14
20202;20;1;2014  ;2010905 ;14200122;0
20202;20;1;2014  ;2010905 ;17200035;15
20202;20;1;2014  ;2010905 ;16200153;15
20202;20;1;2014  ;2010905 ;16200014;15
20202;20;1;2014  ;2010905 ;17200009;15
20202;20;1;2014  ;2010905 ;17200072;15
20202;20;1;2014  ;2010905 ;16200047;16
20202;20;1;2014  ;2010905 ;17200154;15
20202;20;1;2014  ;2010905 ;17200017;15
20202;20;1;2014  ;2010905 ;17200018;15
20202;20;1;2014  ;2010905 ;17200178;15
20202;20;1;2014  ;2010905 ;17200181;15
20202;20;1;2014  ;2010905 ;16200201;16
20202;20;1;2014  ;2010905 ;16200161;16
20202;20;1;2014  ;2010905 ;17200070;15
20202;20;1;2014  ;2010905 ;17200155;16
20202;20;1;2014  ;2010905 ;16200173;16
20202;20;1;2014  ;2010905 ;16200135;15
20202;20;1;2014  ;2010905 ;17200245;15
20202;20;1;2014  ;2010905 ;14200114;14
20202;20;1;2014  ;2010905 ;15200169;15
20202;20;1;2014  ;2010905 ;16200156;15
20202;20;1;2014  ;2010905 ;16200027;16
20202;20;1;2014  ;2010905 ;17200207;15
20202;20;1;2014  ;2010905 ;17200140;16
20202;20;1;2014  ;2010905 ;17200143;15
20202;20;1;2014  ;2010905 ;16200038;16
20202;20;1;2014  ;2010905 ;16200043;16
20202;20;1;2014  ;2010905 ;16200040;16
20202;20;1;2014  ;2010905 ;17200133;16
20202;20;1;2014  ;2010905 ;15200004;15
20202;20;1;2014  ;2010905 ;16200182;16
20202;20;1;2014  ;2010905 ;14200164;16
20202;20;1;2014  ;2010905 ;17200050;16
20202;20;1;2014  ;2010905 ;16200129;16
20202;20;1;2014  ;2010905 ;15200128;14
20202;20;1;2014  ;2010905 ;16200134;16
20202;20;1;2014  ;2010905 ;17200220;17
20202;20;1;2014  ;2010905 ;16200142;14
20202;20;1;2014  ;2010905 ;17200221;17
20202;20;1;2014  ;2010905 ;17200222;16
20202;20;1;2014  ;2010905 ;17200225;17
20202;20;1;2014  ;2010905 ;17200228;17
20202;20;1;2014  ;2010905 ;17200170;14
20202;20;1;2014  ;2010905 ;14200162;14
20202;20;1;2014  ;2010905 ;14200019;14
20202;20;1;2014  ;2010905 ;16200155;15
20202;20;1;2014  ;2010905 ;17200227;17
20202;20;1;2014  ;2010905 ;14200064;14
20202;20;1;2014  ;2010905 ;16200119;14
20202;20;1;2014  ;2010905 ;15200174;14
20202;20;1;2014  ;2010905 ;15200022;16
20202;20;1;2014  ;2010905 ;15200098;16
20202;20;1;2014  ;2010905 ;15200033;16
20202;20;1;2014  ;2010905 ;14200111;14
20202;20;1;2014  ;2010905 ;16200112;15
20202;20;1;2014  ;2010905 ;16200006;14
20202;20;1;2014  ;2010905 ;17200250;16
20202;20;1;2014  ;2010905 ;17200125;16
20202;20;1;2014  ;2010905 ;17200149;16
20202;20;1;2014  ;2010905 ;17200150;16
20202;20;1;2014  ;2010905 ;16200048;14
20202;20;1;2014  ;2010905 ;15200047;16
20202;20;1;2014  ;2010905 ;17200156;16
20202;20;1;2014  ;2010905 ;16200152;16
20202;20;1;2014  ;2010905 ;16200143;14
20202;20;1;2014  ;2010905 ;16200133;14
20202;20;1;2014  ;2010905 ;16200148;14
20202;20;1;2014  ;2010905 ;16200051;15
20202;20;1;2014  ;2010905 ;16200157;15
20202;20;1;2014  ;2010905 ;16200022;15
20202;20;1;2014  ;2010905 ;15200016;16
20202;20;1;2014  ;2010905 ;16200131;14
20202;20;1;2014  ;2010906 ;17200213;17
20202;20;1;2014  ;2010906 ;17200065;17
20202;20;1;2014  ;2010906 ;16200040;18
20202;20;1;2014  ;2010906 ;17200204;17
20202;20;1;2014  ;2010906 ;14200026;16
20202;20;1;2014  ;2010906 ;14200082;16
20202;20;1;2014  ;2010906 ;16200191;16
20202;20;1;2014  ;2010906 ;15200174;16
20202;20;1;2014  ;2010906 ;16200124;18
20202;20;1;2014  ;2010906 ;15200022;17
20202;20;1;2014  ;2010906 ;16200100;16
20202;20;1;2014  ;2010906 ;15200101;17
20202;20;1;2014  ;2010906 ;17200027;17
20202;20;1;2014  ;2010906 ;16200117;18
20202;20;1;2014  ;2010906 ;16200006;16
20202;20;1;2014  ;2010906 ;17200056;16
20202;20;1;2014  ;2010906 ;17200009;17
20202;20;1;2014  ;2010906 ;17200072;16
20202;20;1;2014  ;2010906 ;16200048;16
20202;20;1;2014  ;2010906 ;15200047;16
20202;20;1;2014  ;2010906 ;15200133;17
20202;20;1;2014  ;2010906 ;17200181;16
20202;20;1;2014  ;2010906 ;16200143;16
20202;20;1;2014  ;2010906 ;16200201;18
20202;20;1;2014  ;2010906 ;15200113;17
20202;20;1;2014  ;2010906 ;15200114;17
20202;20;1;2014  ;2010906 ;16200173;16
